Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo
5;5031;5031000;ANTIOQUIA;AMALFI;AMALFI;CM
5;5031;5031004;ANTIOQUIA;AMALFI;PORTACHUELO;C
5;5031;5031005;ANTIOQUIA;AMALFI;ARENAS BLANCAS;CAS
5;5031;5031006;ANTIOQUIA;AMALFI;EL ZACATIN;CAS
5;5031;5031007;ANTIOQUIA;AMALFI;LA GUAYANA;CAS
5;5034;5034000;ANTIOQUIA;ANDES;ANDES;CM
5;5034;5034001;ANTIOQUIA;ANDES;BUENOS AIRES;C
5;5034;5034003;ANTIOQUIA;ANDES;SAN JOSÉ;C
5;5034;5034006;ANTIOQUIA;ANDES;SANTA RITA;C
5;5034;5034007;ANTIOQUIA;ANDES;TAPARTÓ;C
5;5034;5034012;ANTIOQUIA;ANDES;SANTA INÉS;C
5;5034;5034014;ANTIOQUIA;ANDES;SAN BARTOLO;CP
5;5034;5034015;ANTIOQUIA;ANDES;LA CHAPARRALA;C
5;5036;5036000;ANTIOQUIA;ANGELÓPOLIS;ANGELÓPOLIS;CM
5;5036;5036001;ANTIOQUIA;ANGELÓPOLIS;LA ESTACIÓN;C
5;5036;5036004;ANTIOQUIA;ANGELÓPOLIS;SAN ISIDRO;CAS
5;5036;5036007;ANTIOQUIA;ANGELÓPOLIS;LA CLARA;CAS
5;5036;5036010;ANTIOQUIA;ANGELÓPOLIS;SANTA RITA;CAS
5;5036;5036011;ANTIOQUIA;ANGELÓPOLIS;CIENAGUITA;CAS
5;5038;5038000;ANTIOQUIA;ANGOSTURA;ANGOSTURA;CM
5;5038;5038008;ANTIOQUIA;ANGOSTURA;LLANOS DE CUIBA;C
5;5040;5040000;ANTIOQUIA;ANORÍ;ANORÍ;CM
5;5040;5040002;ANTIOQUIA;ANORÍ;LIBERIA;C
5;5040;5040003;ANTIOQUIA;ANORÍ;MONTEFRÍO;C
5;5040;5040004;ANTIOQUIA;ANORÍ;SANTO DOMINGO;IPD
5;5040;5040005;ANTIOQUIA;ANORÍ;CRISTALINAS;IPD
5;5040;5040006;ANTIOQUIA;ANORÍ;LAS NIEVES;IPD
5;5040;5040007;ANTIOQUIA;ANORÍ;MADRE SECA;IPD
5;5042;5042000;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;CM
5;5042;5042001;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;CATIVO;C
5;5042;5042002;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;GUASABRA;C
5;5042;5042003;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;LAS AZULES;C
5;5042;5042004;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;TONUSCO ARRIBA;C
5;5042;5042006;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;EL PESCADO;IPD
5;5042;5042007;ANTIOQUIA;SANTA FÉ DE ANTIOQUIA;SABANAS;C
5;5044;5044000;ANTIOQUIA;ANZÁ;ANZÁ;CM
5;5044;5044001;ANTIOQUIA;ANZÁ;GUINTAR;C
5;5044;5044002;ANTIOQUIA;ANZÁ;LA CHOLINA;CAS
5;5044;5044003;ANTIOQUIA;ANZÁ;LOS LLANOS;CAS
5;5044;5044005;ANTIOQUIA;ANZÁ;LA CEJITA;IPD
5;5044;5044006;ANTIOQUIA;ANZÁ;LA HIGUINA;IPD
5;5045;5045000;ANTIOQUIA;APARTADÓ;APARTADÓ;CM
5;5045;5045001;ANTIOQUIA;APARTADÓ;SAN JOSÉ DE APARTADÓ;C
5;5045;5045002;ANTIOQUIA;APARTADÓ;CHURIDÓ;C
5;5045;5045003;ANTIOQUIA;APARTADÓ;ZUNGO CARRETERA;CAS
5;5045;5045007;ANTIOQUIA;APARTADÓ;LOS NARANJALES;CAS
5;5045;5045008;ANTIOQUIA;APARTADÓ;VIJAGUAL;CAS
5;5045;5045009;ANTIOQUIA;APARTADÓ;EL REPOSO;CAS
5;5045;5045011;ANTIOQUIA;APARTADÓ;EL SALVADOR;CP
5;5045;5045014;ANTIOQUIA;APARTADÓ;PUERTO GIRON;CP
5;5051;5051000;ANTIOQUIA;ARBOLETES;ARBOLETES;CM
5;5051;5051001;ANTIOQUIA;ARBOLETES;BUENOS AIRES;C
5;5051;5051003;ANTIOQUIA;ARBOLETES;EL CARMELO;C
5;5051;5051005;ANTIOQUIA;ARBOLETES;LAS NARANJITAS;C
5;5051;5051008;ANTIOQUIA;ARBOLETES;EL YESO;CAS
5;5051;5051009;ANTIOQUIA;ARBOLETES;LA TRINIDAD;C
5;5051;5051010;ANTIOQUIA;ARBOLETES;LAS PLATAS (SANTAFÉ);IPD
5;5051;5051011;ANTIOQUIA;ARBOLETES;LA CANDELARIA;C
5;5051;5051014;ANTIOQUIA;ARBOLETES;EL GUADUAL;CAS
5;5051;5051015;ANTIOQUIA;ARBOLETES;ARENOSA CARMELO;CP
5;5051;5051016;ANTIOQUIA;ARBOLETES;BARRANCUDA;CP
5;5051;5051017;ANTIOQUIA;ARBOLETES;LA ATOYOSA;CP
5;5051;5051018;ANTIOQUIA;ARBOLETES;PUEBLO CHINO;CP
5;5051;5051019;ANTIOQUIA;ARBOLETES;SAN JOSÉ DEL CARMELO;CP
5;5055;5055000;ANTIOQUIA;ARGELIA;ARGELIA;CM
5;5059;5059000;ANTIOQUIA;ARMENIA;ARMENIA;CM
5;5059;5059001;ANTIOQUIA;ARMENIA;LA HERRADURA;C
5;5059;5059002;ANTIOQUIA;ARMENIA;LA LOMA;CAS
5;5059;5059003;ANTIOQUIA;ARMENIA;EL SOCORRO;CAS
5;5059;5059004;ANTIOQUIA;ARMENIA;MOJONES;CAS
5;5059;5059005;ANTIOQUIA;ARMENIA;CARTAGÜEÑO;CP
5;5059;5059006;ANTIOQUIA;ARMENIA;FILO SECO;CP
5;5059;5059007;ANTIOQUIA;ARMENIA;LA PESCADORA;CP
5;5059;5059008;ANTIOQUIA;ARMENIA;LA QUIEBRA;CP
5;5059;5059009;ANTIOQUIA;ARMENIA;PALMICHAL;CP
5;5059;5059010;ANTIOQUIA;ARMENIA;PALO BLANCO;CP
5;5079;5079000;ANTIOQUIA;BARBOSA;BARBOSA;CM
5;5079;5079001;ANTIOQUIA;BARBOSA;HATILLO;C
5;5079;5079006;ANTIOQUIA;BARBOSA;EL TABLAZO;CAS
5;5079;5079007;ANTIOQUIA;BARBOSA;EL VERDE;CAS
5;5079;5079010;ANTIOQUIA;BARBOSA;EL GUAYABO;CAS
5;5079;5079011;ANTIOQUIA;BARBOSA;LAS VICTORIAS;CAS
5;5079;5079013;ANTIOQUIA;BARBOSA;AGUAS CLARAS;CAS
5;5079;5079014;ANTIOQUIA;BARBOSA;POPALITO;C
5;5079;5079015;ANTIOQUIA;BARBOSA;FILOVERDE;C
5;5079;5079016;ANTIOQUIA;BARBOSA;YARUMITO;C
5;5079;5079017;ANTIOQUIA;BARBOSA;TABLAZO HATILLO;CP
5;5086;5086000;ANTIOQUIA;BELMIRA;BELMIRA;CM
5;5086;5086001;ANTIOQUIA;BELMIRA;LABORES;C
5;5086;5086002;ANTIOQUIA;BELMIRA;QUEBRADITAS;CAS
5;5086;5086004;ANTIOQUIA;BELMIRA;PLAYAS;IPM
5;5088;5088000;ANTIOQUIA;BELLO;BELLO;CM
5;5088;5088013;ANTIOQUIA;BELLO;SAN FÉLIX;C
5;5088;5088018;ANTIOQUIA;BELLO;EL PINAR;CP
5;5088;5088020;ANTIOQUIA;BELLO;EL ALBERGUE;CP
5;5088;5088021;ANTIOQUIA;BELLO;HATO VIEJO;CP
5;5088;5088022;ANTIOQUIA;BELLO;LA CHINA;CP
5;5088;5088023;ANTIOQUIA;BELLO;LA UNIÓN;CP
5;5091;5091000;ANTIOQUIA;BETANIA;BETANIA;CM
5;5091;5091003;ANTIOQUIA;BETANIA;SAN LUIS;CP
5;5093;5093000;ANTIOQUIA;BETULIA;BETULIA;CM
5;5093;5093001;ANTIOQUIA;BETULIA;ALTAMIRA;C
5;5101;5101000;ANTIOQUIA;CIUDAD BOLÍVAR;CIUDAD BOLÍVAR;CM
5;5101;5101002;ANTIOQUIA;CIUDAD BOLÍVAR;SAN BERNARDO DE LOS FARALLONES;C
5;5101;5101006;ANTIOQUIA;CIUDAD BOLÍVAR;ALFONSO LÓPEZ (SAN GREGORIO);C
5;5101;5101007;ANTIOQUIA;CIUDAD BOLÍVAR;LA LINDA;C
5;5101;5101008;ANTIOQUIA;CIUDAD BOLÍVAR;VILLA ALEGRÍA;CP
5;5107;5107000;ANTIOQUIA;BRICEÑO;BRICEÑO;CM
5;5107;5107001;ANTIOQUIA;BRICEÑO;BERLÍN (PUEBLO NUEVO);C
5;5107;5107002;ANTIOQUIA;BRICEÑO;EL ROBLAL;IP
5;5107;5107003;ANTIOQUIA;BRICEÑO;LAS AURAS;C
5;5113;5113000;ANTIOQUIA;BURITICÁ;BURITICÁ;CM
5;5113;5113001;ANTIOQUIA;BURITICÁ;EL NARANJO;IPD
5;5113;5113002;ANTIOQUIA;BURITICÁ;GUARCO;IPD
5;5113;5113003;ANTIOQUIA;BURITICÁ;TABACAL;C
5;5113;5113004;ANTIOQUIA;BURITICÁ;URARCO;C
5;5113;5113005;ANTIOQUIA;BURITICÁ;LA ANGELINA;IPD
5;5120;5120000;ANTIOQUIA;CÁCERES;CÁCERES;CM
5;5120;5120002;ANTIOQUIA;CÁCERES;EL JARDÍN (TAMANÁ);C
5;5120;5120003;ANTIOQUIA;CÁCERES;GUARUMO;C
5;5120;5120004;ANTIOQUIA;CÁCERES;MANIZALES;C
5;5120;5120006;ANTIOQUIA;CÁCERES;PUERTO BÉLGICA;C
5;5120;5120010;ANTIOQUIA;CÁCERES;PIAMONTE;C
5;5120;5120011;ANTIOQUIA;CÁCERES;NUEVA ESPERANZA;IPM
5;5120;5120012;ANTIOQUIA;CÁCERES;RÍO MAN;CAS
5;5125;5125000;ANTIOQUIA;CAICEDO;CAICEDO;CM
5;5125;5125001;ANTIOQUIA;CAICEDO;ASESÍ;CAS
5;5125;5125002;ANTIOQUIA;CAICEDO;LA SALAZAR;C
5;5129;5129000;ANTIOQUIA;CALDAS;CALDAS;CM
5;5129;5129001;ANTIOQUIA;CALDAS;EL CAÑO;CP
5;5129;5129002;ANTIOQUIA;CALDAS;LA RAYA;CP
5;5129;5129004;ANTIOQUIA;CALDAS;LA MIEL;CP
5;5129;5129005;ANTIOQUIA;CALDAS;LA CORRALA;CP
5;5129;5129006;ANTIOQUIA;CALDAS;PRIMAVERA;CP
5;5129;5129007;ANTIOQUIA;CALDAS;EL RAIZAL;CP
5;5129;5129008;ANTIOQUIA;CALDAS;LA CLARA;CP
5;5129;5129009;ANTIOQUIA;CALDAS;LA QUIEBRA;CP
5;5129;5129010;ANTIOQUIA;CALDAS;LA SALADA PARTE BAJA;CP
5;5129;5129011;ANTIOQUIA;CALDAS;LA TOLVA;CP
5;5129;5129012;ANTIOQUIA;CALDAS;LA VALERIA;CP
5;5134;5134000;ANTIOQUIA;CAMPAMENTO;CAMPAMENTO;CM
5;5134;5134001;ANTIOQUIA;CAMPAMENTO;LA CHIQUITA;IPD
5;5134;5134002;ANTIOQUIA;CAMPAMENTO;LA SOLITA;IPD
5;5134;5134003;ANTIOQUIA;CAMPAMENTO;LLANADAS;CAS
5;5134;5134005;ANTIOQUIA;CAMPAMENTO;MORROPELÓN;CAS
5;5134;5134008;ANTIOQUIA;CAMPAMENTO;LOS CHORROS;CAS
5;5138;5138000;ANTIOQUIA;CAÑASGORDAS;CAÑASGORDAS;CM
5;5138;5138001;ANTIOQUIA;CAÑASGORDAS;BUENOS AIRES;CAS
5;5138;5138002;ANTIOQUIA;CAÑASGORDAS;CESTILLAL;C
5;5138;5138003;ANTIOQUIA;CAÑASGORDAS;JUNTAS DE URAMITA;C
5;5138;5138005;ANTIOQUIA;CAÑASGORDAS;SAN PASCUAL;C
5;5138;5138006;ANTIOQUIA;CAÑASGORDAS;VERSALLES;CAS
5;5138;5138007;ANTIOQUIA;CAÑASGORDAS;LA BALSA;C
5;5138;5138008;ANTIOQUIA;CAÑASGORDAS;EL MADERO;IPD
5;5142;5142000;ANTIOQUIA;CARACOLÍ;CARACOLÍ;CM
5;5142;5142001;ANTIOQUIA;CARACOLÍ;SARDINAS;CAS
5;5142;5142002;ANTIOQUIA;CARACOLÍ;CASCARON;IPD
5;5142;5142003;ANTIOQUIA;CARACOLÍ;EL BAGRE;IPD
5;5142;5142004;ANTIOQUIA;CARACOLÍ;LAS ÁGUILAS;IPD
5;5145;5145000;ANTIOQUIA;CARAMANTA;CARAMANTA;CM
5;5145;5145001;ANTIOQUIA;CARAMANTA;ALEGRÍAS;C
5;5145;5145002;ANTIOQUIA;CARAMANTA;SUCRE;C
5;5145;5145003;ANTIOQUIA;CARAMANTA;BARRO BLANCO;C
5;5145;5145004;ANTIOQUIA;CARAMANTA;CHIRAPOTÓ;CAS
5;5147;5147000;ANTIOQUIA;CAREPA;CAREPA;CM
5;5147;5147003;ANTIOQUIA;CAREPA;PIEDRAS BLANCAS;C
5;5147;5147004;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - PUEBLO NUEVO;C
5;5147;5147005;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - 11 DE NOVIEMBRE;C
5;5147;5147006;ANTIOQUIA;CAREPA;CASA VERDE;CAS
5;5147;5147007;ANTIOQUIA;CAREPA;EL ENCANTO;CAS
5;5147;5147008;ANTIOQUIA;CAREPA;ZUNGO EMBARCADERO - 28 DE OCTUBRE;C
5;5148;5148000;ANTIOQUIA;EL CARMEN DE VIBORAL;EL CARMEN DE VIBORAL;CM
5;5148;5148001;ANTIOQUIA;EL CARMEN DE VIBORAL;SANTA INÉS;C
5;5148;5148002;ANTIOQUIA;EL CARMEN DE VIBORAL;SANTA RITA;C
5;5148;5148003;ANTIOQUIA;EL CARMEN DE VIBORAL;AGUAS CLARAS;C
5;5148;5148005;ANTIOQUIA;EL CARMEN DE VIBORAL;LA CHAPA;C
5;5148;5148007;ANTIOQUIA;EL CARMEN DE VIBORAL;LA ESPERANZA;C
5;5148;5148008;ANTIOQUIA;EL CARMEN DE VIBORAL;LA AURORA - LAS BRISAS;CAS
5;5148;5148011;ANTIOQUIA;EL CARMEN DE VIBORAL;LA MADERA;C
5;5150;5150000;ANTIOQUIA;CAROLINA;CAROLINA;CM
5;5154;5154000;ANTIOQUIA;CAUCASIA;CAUCASIA;CM
5;5154;5154003;ANTIOQUIA;CAUCASIA;CUTURÚ;C
5;5154;5154006;ANTIOQUIA;CAUCASIA;MARGENTO;C
5;5154;5154007;ANTIOQUIA;CAUCASIA;PUERTO COLOMBIA;C
5;5154;5154008;ANTIOQUIA;CAUCASIA;PALANCA;C
5;5154;5154009;ANTIOQUIA;CAUCASIA;PALOMAR;C
5;5154;5154012;ANTIOQUIA;CAUCASIA;SANTA ROSITA;C
5;5154;5154013;ANTIOQUIA;CAUCASIA;CARACOLÍ;CAS
5;5154;5154020;ANTIOQUIA;CAUCASIA;PUERTO TRIANA;C
5;5154;5154022;ANTIOQUIA;CAUCASIA;LA ILUSIÓN;C
5;5154;5154023;ANTIOQUIA;CAUCASIA;CACERÍ;C
5;5154;5154024;ANTIOQUIA;CAUCASIA;EL PANDO;C
5;5154;5154025;ANTIOQUIA;CAUCASIA;CAMPO ALEGRE;C
5;5154;5154026;ANTIOQUIA;CAUCASIA;EL CHINO;CP
5;5154;5154027;ANTIOQUIA;CAUCASIA;LA ESMERALDA;CP
5;5154;5154028;ANTIOQUIA;CAUCASIA;LA UNION;CP
5;5154;5154029;ANTIOQUIA;CAUCASIA;LAS MALVINAS;CP
5;5154;5154030;ANTIOQUIA;CAUCASIA;PUERTO ESPAÑA;CP
5;5154;5154031;ANTIOQUIA;CAUCASIA;VILLA DEL SOCORRO;CP
5;5172;5172000;ANTIOQUIA;CHIGORODÓ;CHIGORODÓ;CM
5;5172;5172003;ANTIOQUIA;CHIGORODÓ;BARRANQUILLITA;C
5;5172;5172007;ANTIOQUIA;CHIGORODÓ;GUAPA CARRETERAS;CP
5;5172;5172013;ANTIOQUIA;CHIGORODÓ;JURADO;CP
5;5190;5190000;ANTIOQUIA;CISNEROS;CISNEROS;CM
5;5190;5190002;ANTIOQUIA;CISNEROS;FÁTIMA;CAS
5;5190;5190004;ANTIOQUIA;CISNEROS;EL LIMÓN;IPM
5;5197;5197000;ANTIOQUIA;COCORNÁ;COCORNÁ;CM
5;5197;5197001;ANTIOQUIA;COCORNÁ;AGUA LINDA;IPD
5;5197;5197005;ANTIOQUIA;COCORNÁ;LA PIÑUELA;IPD
5;5197;5197007;ANTIOQUIA;COCORNÁ;LAS CRUCES;IPD
5;5197;5197009;ANTIOQUIA;COCORNÁ;LA PRIMAVERA;IPD
5;5197;5197010;ANTIOQUIA;COCORNÁ;LA FLORIDA;IPD
5;5197;5197011;ANTIOQUIA;COCORNÁ;LA GRANJA;IPD
5;5197;5197012;ANTIOQUIA;COCORNÁ;PAILANIA;IPD
5;5206;5206000;ANTIOQUIA;CONCEPCIÓN;CONCEPCIÓN;CM
5;5209;5209000;ANTIOQUIA;CONCORDIA;CONCORDIA;CM
5;5209;5209001;ANTIOQUIA;CONCORDIA;EL SOCORRO;C
5;5209;5209006;ANTIOQUIA;CONCORDIA;EL GOLPE;IPD
5;5209;5209007;ANTIOQUIA;CONCORDIA;SALAZAR;CAS
5;5212;5212000;ANTIOQUIA;COPACABANA;COPACABANA;CM
5;5212;5212005;ANTIOQUIA;COPACABANA;SALADO;CAS
5;5212;5212008;ANTIOQUIA;COPACABANA;CABUYAL;CAS
5;5212;5212011;ANTIOQUIA;COPACABANA;ZARZAL (LA LUZ);CAS
5;5212;5212014;ANTIOQUIA;COPACABANA;ALVARADO;CAS
5;5212;5212018;ANTIOQUIA;COPACABANA;EL CONVENTO;CP
5;5212;5212019;ANTIOQUIA;COPACABANA;EL NORAL;CP
5;5234;5234000;ANTIOQUIA;DABEIBA;DABEIBA;CM
5;5234;5234003;ANTIOQUIA;DABEIBA;GALILEA;IPD
5;5234;5234004;ANTIOQUIA;DABEIBA;SAN JOSÉ DE URAMA (URAMAGRANDE);C
5;5234;5234007;ANTIOQUIA;DABEIBA;CARRA;CAS
5;5234;5234008;ANTIOQUIA;DABEIBA;ARMENIA - CAMPARRUSIA;C
5;5234;5234009;ANTIOQUIA;DABEIBA;LLANO GRANDE;IPD
5;5234;5234010;ANTIOQUIA;DABEIBA;LAS CRUCES DE URAMA;IPD
5;5234;5234011;ANTIOQUIA;DABEIBA;ARENERA;IPD
5;5234;5234012;ANTIOQUIA;DABEIBA;CHIMIANDÓ;IPD
5;5234;5234014;ANTIOQUIA;DABEIBA;EL BOTÓN;CAS
5;5234;5234015;ANTIOQUIA;DABEIBA;CAMPARRUSIA;CAS
5;5234;5234016;ANTIOQUIA;DABEIBA;EL ENCIERRO;CP
5;5237;5237000;ANTIOQUIA;DONMATÍAS;DONMATÍAS;CM
5;5237;5237001;ANTIOQUIA;DONMATÍAS;BELLAVISTA;C
5;5237;5237002;ANTIOQUIA;DONMATÍAS;RIOGRANDE;IPD
5;5240;5240000;ANTIOQUIA;EBÉJICO;EBÉJICO;CM
5;5240;5240001;ANTIOQUIA;EBÉJICO;BRASIL;C
5;5240;5240003;ANTIOQUIA;EBÉJICO;SEVILLA;C
5;5250;5250000;ANTIOQUIA;EL BAGRE;EL BAGRE;CM
5;5250;5250002;ANTIOQUIA;EL BAGRE;PUERTO CLAVER;C
5;5250;5250004;ANTIOQUIA;EL BAGRE;PUERTO LÓPEZ;C
5;5250;5250005;ANTIOQUIA;EL BAGRE;EL REAL;CAS
5;5250;5250006;ANTIOQUIA;EL BAGRE;LA CORONA;CP
5;5250;5250007;ANTIOQUIA;EL BAGRE;LAS NEGRITAS;CP
5;5250;5250009;ANTIOQUIA;EL BAGRE;SANTA BÁRBARA;CP
5;5250;5250010;ANTIOQUIA;EL BAGRE;MUQUI;CP
5;5264;5264000;ANTIOQUIA;ENTRERRÍOS;ENTRERRÍOS;CM
5;5266;5266000;ANTIOQUIA;ENVIGADO;ENVIGADO;CM
5;5266;5266001;ANTIOQUIA;ENVIGADO;LAS PALMAS;IPM
5;5282;5282000;ANTIOQUIA;FREDONIA;FREDONIA;CM
5;5282;5282002;ANTIOQUIA;FREDONIA;LOS PALOMOS;C
5;5282;5282003;ANTIOQUIA;FREDONIA;MINAS;IPD
5;5282;5282004;ANTIOQUIA;FREDONIA;PUENTE IGLESIAS;IPD
5;5282;5282005;ANTIOQUIA;FREDONIA;MARSELLA;IPD
5;5282;5282006;ANTIOQUIA;FREDONIA;COMBIA GRANDE;CAS
5;5282;5282007;ANTIOQUIA;FREDONIA;ZABALETAS;CAS
5;5282;5282008;ANTIOQUIA;FREDONIA;EL ZANCUDO;IPD
5;5282;5282009;ANTIOQUIA;FREDONIA;LA LOMA DEL PLAN;IPD
5;5282;5282010;ANTIOQUIA;FREDONIA;EL PLAN;CAS
5;5282;5282012;ANTIOQUIA;FREDONIA;UVITAL;CAS
5;5282;5282014;ANTIOQUIA;FREDONIA;PIEDRA VERDE;IPD
5;5284;5284000;ANTIOQUIA;FRONTINO;FRONTINO;CM
5;5284;5284001;ANTIOQUIA;FRONTINO;CARAUTA;C
5;5284;5284002;ANTIOQUIA;FRONTINO;EL CERRO;C
5;5284;5284003;ANTIOQUIA;FRONTINO;CHONTADURO;C
5;5284;5284004;ANTIOQUIA;FRONTINO;MURRÍ;C
5;5284;5284005;ANTIOQUIA;FRONTINO;MUSINGA;C
5;5284;5284006;ANTIOQUIA;FRONTINO;NUTIBARA;C
5;5284;5284007;ANTIOQUIA;FRONTINO;PONTÓN;C
5;5284;5284008;ANTIOQUIA;FRONTINO;FUEMÍA;C
5;5284;5284010;ANTIOQUIA;FRONTINO;SAN LAZARO;CAS
